PDB_CHAIN_ID,SP_PRIMARY,GENE,coverage
3S8S.A,O15047,SETD1A,0.0626830697129467
3S8V.A,O75581,LRP6,0.3719776813391196
3S8V.B,O75581,LRP6,0.37445753254804715
3S8V.X,O94907,DKK1,0.2744360902255639
3S8W.A,P48551,IFNAR2,0.14951456310679612
3S8W.B,P48551,IFNAR2,0.15728155339805827
3S8W.C,P48551,IFNAR2,0.1786407766990291
3S8X.A,P00918,CA2,0.9884615384615385
3S8Z.A,O75581,LRP6,0.3756974581525109
3S90.A,P18206,VCL,0.21869488536155202
3S90.B,P18206,VCL,0.22134038800705466
3S91.A,Q15059,BRD3,0.14738292011019283
3S92.A,Q15059,BRD3,0.15151515151515152
3S93.A,Q8NAT2,TDRD5,0.08053007135575943
3S93.B,Q8NAT2,TDRD5,0.08154943934760449
3S94.A,O75581,LRP6,0.3639181649101054
3S94.B,O75581,LRP6,0.36143831370117796
3S95.A,P53667,LIMK1,0.44513137557959814
3S95.B,P53667,LIMK1,0.44513137557959814
3S97.A,P23471,PTPRZ1,0.11490280777537797
3S97.B,P23471,PTPRZ1,0.11447084233261338
3S97.C,Q12860,CNTN1,0.19351669941060903
3S97.D,Q12860,CNTN1,0.19351669941060903
3S98.A,P17181,IFNAR1,0.48473967684021546
3S9C.B,P12259,F5,0.003147482014388489
3S9D.A,P01563,IFNA2,0.675531914893617
3S9D.B,P48551,IFNAR2,0.34951456310679613
3S9D.C,P01563,IFNA2,0.6170212765957447
3S9D.D,P48551,IFNAR2,0.36116504854368936
3S9G.A,O94992,HEXIM1,0.22841225626740946
3S9G.B,O94992,HEXIM1,0.2116991643454039
3S9L.A,P02786,TFRC,0.8394736842105263
3S9L.B,P02786,TFRC,0.8407894736842105
3S9L.C,P02787,TF,0.7378223495702005
3S9L.D,P02787,TF,0.6977077363896849
3S9M.A,P02786,TFRC,0.8394736842105263
3S9M.B,P02786,TFRC,0.8407894736842105
3S9M.C,P02787,TF,0.7406876790830945
3S9M.D,P02787,TF,0.699140401146132
3S9N.A,P02786,TFRC,0.8394736842105263
3S9N.B,P02786,TFRC,0.8407894736842105
3S9N.C,P02787,TF,0.7320916905444126
3S9N.D,P02787,TF,0.654727793696275
3S9O.A,Q05397,PTK2,0.13403041825095058
3S9O.B,Q05397,PTK2,0.13403041825095058
3S9O.C,Q05397,PTK2,0.13403041825095058
3S9S.A,P37231,PPARG,0.5108910891089109
3S9S.B,Q15788,NCOA1,0.006939625260235947
3S9T.A,P00918,CA2,0.9923076923076923
3SA0.A,P28482,MAPK1,0.9916666666666667
3SAF.A,Q01780,EXOSC10,0.42937853107344637
3SAF.B,Q01780,EXOSC10,0.42824858757062145
3SAG.A,Q01780,EXOSC10,0.42937853107344637
3SAG.B,Q01780,EXOSC10,0.42824858757062145
3SAH.A,Q01780,EXOSC10,0.4248587570621469
3SAH.B,Q01780,EXOSC10,0.43050847457627117
3SAK.A,P04637,TP53,0.10687022900763359
3SAK.B,P04637,TP53,0.10687022900763359
3SAK.C,P04637,TP53,0.10687022900763359
3SAK.D,P04637,TP53,0.10687022900763359
3SAP.A,P00918,CA2,0.9884615384615385
3SAX.A,P00918,CA2,0.9923076923076923
3SAY.A,P49841,GSK3B,0.8285714285714285
3SAY.B,P49841,GSK3B,0.8285714285714286
3SBD.A,P63000,RAC1,0.9166666666666666
3SBD.B,P63000,RAC1,0.9166666666666666
3SBE.A,P63000,RAC1,0.9166666666666666
3SBH.A,P00918,CA2,0.9961538461538462
3SBI.A,P00918,CA2,0.9923076923076923
3SBW.C,Q9NZQ7,CD274,0.7137931034482758
3SBY.A,Q9Y4U1,MMACHC,0.7730496453900709
3SBY.B,Q9Y4U1,MMACHC,0.8085106382978723
3SBZ.A,Q9Y4U1,MMACHC,0.8297872340425532
3SC0.A,Q9Y4U1,MMACHC,0.8404255319148937
3SC1.A,O15530,PDPK1,0.5017985611510791
3SCI.A,Q9BYF1,ACE2,0.7416149068322981
3SCI.B,Q9BYF1,ACE2,0.7416149068322981
3SCJ.A,Q9BYF1,ACE2,0.7416149068322981
3SCJ.B,Q9BYF1,ACE2,0.7416149068322981
3SCK.A,Q9BYF1,ACE2,0.6931677018633541
3SCK.B,Q9BYF1,ACE2,0.6931677018633541
3SCL.A,Q9BYF1,ACE2,0.6931677018633541
3SCL.B,Q9BYF1,ACE2,0.6931677018633541
3SCM.C,P01848,TRAC,0.55
3SD0.A,P49841,GSK3B,0.8333333333333334
3SD0.B,P49841,GSK3B,0.830952380952381
3SD4.A,Q9BVI0,PHF20,0.06521739130434782
3SD4.B,Q9BVI0,PHF20,0.06521739130434782
3SD5.A,P48736,PIK3CG,0.7413793103448276
3SD6.A,P63316,TNNC1,0.5341614906832298
3SDA.C,P01848,TRAC,0.5857142857142857
3SDC.C,P01848,TRAC,0.55
3SDD.C,P01848,TRAC,0.5357142857142857
3SDE.A,Q8WXF1,PSPC1,0.4875717017208413
3SDE.B,Q15233,NONO,0.5074309978768577
3SDL.C,P05161,ISG15,0.9151515151515152
3SDL.D,P05161,ISG15,0.9151515151515152
3SDX.A,P15813,CD1D,0.8119402985074626
3SDX.B,P61769,B2M,0.8151260504201681
3SDX.C,P15813,CD1D,0.8
3SDX.D,P61769,B2M,0.8151260504201681
3SDX.E,P01848,TRAC,0.5857142857142856
3SDX.G,P01848,TRAC,0.5857142857142856
3SE2.A,Q460N5,PARP14,0.10327595780122154
3SE2.B,Q460N5,PARP14,0.10383120488617434
3SE2.C,Q460N5,PARP14,0.10494169905607996
3SE2.D,Q460N5,PARP14,0.10494169905607996
3SE3.A,P17181,IFNAR1,0.5116696588868941
3SE3.B,P01563,IFNA2,0.6808510638297872
3SE3.C,P48551,IFNAR2,0.3553398058252427
3SE4.A,P17181,IFNAR1,0.5116696588868941
3SE4.B,P05000,IFNW1,0.7333333333333334
3SE4.C,P48551,IFNAR2,0.3689320388349514
3SE6.A,Q6P179,ERAP2,0.9041666666666666
3SE6.B,Q6P179,ERAP2,0.89375
3SEA.A,Q15382,RHEB,0.907608695652174
3SEA.B,Q15382,RHEB,0.907608695652174
3SEI.A,Q8WXD9,CASKIN1,0.09503843466107617
3SEI.B,Q8WXD9,CASKIN1,0.09503843466107617
3SEK.C,O95633,FSTL3,0.7642585551330798
3SEN.A,Q8WXD9,CASKIN1,0.0992313067784766
3SEN.B,Q8WXD9,CASKIN1,0.09713487071977638
3SEN.C,Q8WXD9,CASKIN1,0.09503843466107617
3SEN.D,Q8WXD9,CASKIN1,0.0957372466806429
3SF4.A,P81274,GPSM2,0.5190058479532164
3SF4.B,P81274,GPSM2,0.5116959064327485
3SF4.C,P81274,GPSM2,0.5058479532163742
3SF4.D,Q1MX18,INSC,0.07772020725388601
3SF4.E,Q1MX18,INSC,0.06390328151986183
3SF4.F,Q1MX18,INSC,0.07944732297063903
3SF8.A,Q99497,PARK7,0.9947089947089947
3SF8.B,Q99497,PARK7,0.9894179894179894
3SFC.A,P00797,REN,0.8374384236453202
3SFC.B,P00797,REN,0.8374384236453202
3SFF.A,Q9BY41,HDAC8,0.9045092838196287
3SFH.A,Q9BY41,HDAC8,0.9071618037135278
3SFJ.A,O14907,TAX1BP3,0.8306451612903226
3SFJ.C,O14907,TAX1BP3,0.8306451612903226
3SFV.A,P62820,RAB1A,0.8585365853658536
3SGJ.A,P01857,IGHG1,0.6636363636363637
3SGJ.B,P01857,IGHG1,0.6575757575757576
3SGJ.C,P08637,FCGR3A,0.6653543307086615
3SGK.A,P01857,IGHG1,0.6333333333333333
3SGK.B,P01857,IGHG1,0.6424242424242425
3SGK.C,P08637,FCGR3A,0.6496062992125985
3SGM.A,P02511,CRYAB,0.06285714285714286
3SGM.B,P02511,CRYAB,0.06285714285714286
3SGM.C,P02511,CRYAB,0.06285714285714286
3SGM.D,P02511,CRYAB,0.06285714285714286
3SGN.A,P02511,CRYAB,0.06285714285714286
3SGN.B,P02511,CRYAB,0.06285714285714286
3SGO.A,P02511,CRYAB,0.06285714285714286
3SGP.A,P02511,CRYAB,0.06285714285714286
3SGP.B,P02511,CRYAB,0.06285714285714286
3SGP.C,P02511,CRYAB,0.06285714285714286
3SGP.D,P02511,CRYAB,0.06285714285714286
3SGR.A,P02511,CRYAB,0.12571428571428572
3SGR.B,P02511,CRYAB,0.12571428571428572
3SGR.C,P02511,CRYAB,0.12571428571428572
3SGR.D,P02511,CRYAB,0.12571428571428572
3SGR.E,P02511,CRYAB,0.12571428571428572
3SGR.F,P02511,CRYAB,0.12571428571428572
3SGS.A,P02511,CRYAB,0.03428571428571429
3SH4.A,P98160,HSPG2,0.044409018446823045
3SH5.A,P98160,HSPG2,0.041676155773172394
3SHA.H,P00734,F2,0.4035369774919614
3SHA.L,P00734,F2,0.04501607717041801
3SHB.A,Q96T88,UHRF1,0.08448928121059268
3SHC.H,P00734,F2,0.4035369774919614
3SHC.L,P00734,F2,0.04501607717041801
3SHE.A,Q16644,MAPKAPK3,0.7068062827225131
3SHI.A,P03956,MMP1,0.3326226012793177
3SHI.G,P03956,MMP1,0.3326226012793177
3SHI.M,P03956,MMP1,0.3326226012793177
3SHT.A,Q8NEM0,MCPH1,0.2251497005988024
3SHT.B,Q8NEM0,MCPH1,0.22395209580838324
3SHT.C,Q8NEM0,MCPH1,0.22275449101796407
3SHU.A,Q07157,TJP1,0.05205949656750572
3SHU.B,Q07157,TJP1,0.05263157894736842
3SHV.A,Q8NEM0,MCPH1,0.22634730538922157
3SHV.B,Q8NEM0,MCPH1,0.2275449101796407
3SHV.C,P16104,H2AFX,0.04195804195804196
3SHV.D,P16104,H2AFX,0.04195804195804196
3SHW.A,Q07157,TJP1,0.19164759725400454
3SHW.B,P36383,GJC1,0.017676767676767676
3SHY.A,O76074,PDE5A,0.3405714285714286
3SHZ.A,O76074,PDE5A,0.3394285714285714
3SI0.A,Q16769,QPCT,0.8698060941828255
3SI3.H,P00734,F2,0.4035369774919614
3SI3.L,P00734,F2,0.04501607717041801
3SI4.H,P00734,F2,0.4035369774919614
3SI4.L,P00734,F2,0.04501607717041801
3SI5.A,O60566,BUB1B,0.1419047619047619
3SI5.B,O60566,BUB1B,0.14
3SI5.X,Q8NG31,KNL1,0.007685738684884714
3SI5.Y,Q8NG31,KNL1,0.005550811272416738
3SI8.A,Q9Y253,POLH,0.5890603085553997
3SIE.A,O76074,PDE5A,0.3394285714285714
3SIE.B,O76074,PDE5A,0.34285714285714286
3SIU.A,P55769,SNU13,0.9765625
3SIU.B,Q8WWY3,PRPF31,0.4709418837675351
3SIU.D,P55769,SNU13,0.9765625
3SIU.E,Q8WWY3,PRPF31,0.47294589178356716
3SIV.A,P55769,SNU13,1.0
3SIV.B,Q8WWY3,PRPF31,0.47494989979959923
3SIV.D,P55769,SNU13,0.9765625
3SIV.E,Q8WWY3,PRPF31,0.47294589178356716
3SIV.G,P55769,SNU13,1.0
3SIV.H,Q8WWY3,PRPF31,0.4709418837675351
3SIV.J,P55769,SNU13,0.984375
3SIV.K,Q8WWY3,PRPF31,0.4829659318637275
3SJE.A,Q04609,FOLH1,0.92
3SJF.A,Q04609,FOLH1,0.9253333333333333
3SJG.A,Q04609,FOLH1,0.928
3SJM.A,Q15554,TERF2,0.1014760147601476
3SJM.B,Q15554,TERF2,0.1014760147601476
3SJT.A,P05089,ARG1,0.9720496894409938
3SJT.B,P05089,ARG1,0.9720496894409938
3SJV.A,P30460,HLA-B,0.7651933701657458
3SJV.B,P61769,B2M,0.8319327731092437
3SJV.D,P01848,TRAC,0.6428571428571429
3SJV.F,P30460,HLA-B,0.7651933701657458
3SJV.G,P61769,B2M,0.8319327731092437
3SJV.I,P01848,TRAC,0.6428571428571429
3SJV.K,P30460,HLA-B,0.7651933701657458
3SJV.L,P61769,B2M,0.8319327731092437
3SJV.N,P01848,TRAC,0.6428571428571429
3SJV.P,P30460,HLA-B,0.7651933701657458
3SJV.Q,P61769,B2M,0.8319327731092437
3SJX.A,Q04609,FOLH1,0.92
3SKC.A,P15056,BRAF,0.33942558746736295
3SKC.B,P15056,BRAF,0.360313315926893
3SKF.A,P56817,BACE1,0.7724550898203593
3SKF.B,P56817,BACE1,0.7724550898203593
3SKG.A,P56817,BACE1,0.7704590818363274
3SKG.B,P56817,BACE1,0.7704590818363274
3SKG.D,P56817,BACE1,0.7704590818363274
3SKG.E,P56817,BACE1,0.7704590818363274
3SKJ.E,P29317,EPHA2,0.18032786885245902
3SKJ.F,P29317,EPHA2,0.0860655737704918
3SKK.A,P05089,ARG1,0.9751552795031055
3SKK.B,P05089,ARG1,0.9751552795031055
3SKM.A,P30460,HLA-B,0.7458563535911602
3SKM.B,P61769,B2M,0.8319327731092437
3SKN.A,P01848,TRAC,0.6428571428571429
3SKN.C,P01848,TRAC,0.6428571428571429
3SKN.E,P01848,TRAC,0.6428571428571429
3SKN.G,P01848,TRAC,0.6428571428571429
3SKO.A,P30460,HLA-B,0.7541436464088398
3SKO.B,P61769,B2M,0.8319327731092437
3SKP.A,P02787,TF,0.48424068767908307
3SKU.D,Q15223,NECTIN1,0.3500967117988395
3SKU.E,Q15223,NECTIN1,0.3500967117988395
3SKU.F,Q15223,NECTIN1,0.34042553191489366
3SL3.A,Q08499,PDE4D,0.4042027194066749
3SL3.B,Q08499,PDE4D,0.39555006180469715
3SL3.C,Q08499,PDE4D,0.4004944375772559
3SL3.D,Q08499,PDE4D,0.4004944375772559
3SL4.A,Q08499,PDE4D,0.40667490729295425
3SL4.B,Q08499,PDE4D,0.40173053152039556
3SL4.C,Q08499,PDE4D,0.40173053152039556
3SL4.D,Q08499,PDE4D,0.4004944375772559
3SL5.A,Q08499,PDE4D,0.4054388133498146
3SL5.B,Q08499,PDE4D,0.40173053152039556
3SL5.C,Q08499,PDE4D,0.40173053152039556
3SL5.D,Q08499,PDE4D,0.4004944375772559
3SL6.A,Q08499,PDE4D,0.4042027194066749
3SL6.B,Q08499,PDE4D,0.40173053152039556
3SL6.C,Q08499,PDE4D,0.40173053152039556
3SL6.D,Q08499,PDE4D,0.4004944375772559
3SL8.A,Q08499,PDE4D,0.4042027194066749
3SL8.B,Q08499,PDE4D,0.4004944375772559
3SL8.C,Q08499,PDE4D,0.4004944375772559
3SL8.D,Q08499,PDE4D,0.4004944375772559
3SL9.A,P35222,CTNNB1,0.20998719590268886
3SL9.B,P35222,CTNNB1,0.2112676056338028
3SL9.C,O00512,BCL9,0.018934081346423562
3SL9.D,O00512,BCL9,0.016129032258064516
3SL9.E,P35222,CTNNB1,0.2112676056338028
3SL9.F,O00512,BCL9,0.018934081346423562
3SL9.G,P35222,CTNNB1,0.2023047375160051
3SL9.H,O00512,BCL9,0.014025245441795231
3SLA.A,P35222,CTNNB1,0.21254801536491677
3SLA.B,P35222,CTNNB1,0.1997439180537772
3SLA.C,P35222,CTNNB1,0.19590268886043535
3SLA.D,P35222,CTNNB1,0.20998719590268886
3SLA.E,P35222,CTNNB1,0.20742637644046094
3SLS.A,Q02750,MAP2K1,0.732824427480916
3SLS.B,Q02750,MAP2K1,0.7379134860050891
3SM9.A,Q14832,GRM3,0.49715585893060293
3SMB.A,P14174,MIF,0.991304347826087
3SMB.B,P14174,MIF,0.991304347826087
3SMB.C,P14174,MIF,0.991304347826087
3SMC.A,P14174,MIF,0.991304347826087
3SMC.B,P14174,MIF,0.991304347826087
3SMC.C,P14174,MIF,0.991304347826087
3SME.A,P18031,PTPN1,0.6482758620689655
3SMI.A,Q460N5,PARP14,0.0982787340366463
3SMI.B,Q460N5,PARP14,0.0966129927817879
3SMJ.A,Q460N5,PARP14,0.10438645197112716
3SMJ.B,Q460N5,PARP14,0.10327595780122155
3SMK.A,P31947,SFN,0.8870967741935485
3SMK.P,Q9NPC2,KCNK9,0.016042780748663103
3SML.A,P31947,SFN,0.9314516129032258
3SML.P,Q9NPC2,KCNK9,0.013368983957219251
3SMM.A,P31947,SFN,0.9314516129032258
3SMM.P,Q9NPC2,KCNK9,0.016042780748663103
3SMN.A,P31947,SFN,0.9314516129032258
3SMN.P,Q9NPC2,KCNK9,0.016042780748663103
3SMO.A,P31947,SFN,0.9314516129032258
3SMO.P,Q9NPC2,KCNK9,0.016042780748663103
3SMP.A,Q8TE04,PANK1,0.5986622073578596
3SMP.B,Q8TE04,PANK1,0.6070234113712375
3SMQ.A,O60678,PRMT3,0.5630885122410546
3SMR.A,P61964,WDR5,0.9041916167664671
3SMR.B,P61964,WDR5,0.907185628742515
3SMR.C,P61964,WDR5,0.9071856287425151
3SMR.D,P61964,WDR5,0.9071856287425151
3SMS.A,Q9H999,PANK3,0.9486486486486487
3SMT.A,Q86TU7,SETD3,0.7828282828282829
3SMZ.A,Q8IY67,RAVER1,0.45874587458745875
3SN5.A,P22680,CYP7A1,0.9265873015873016
3SN5.B,P22680,CYP7A1,0.9246031746031746
3SN6.R,P07550,ADRB2,0.6876513317191284
3SN7.A,Q9Y233,PDE10A,0.4120667522464698
3SN7.B,Q9Y233,PDE10A,0.39537869062901154
3SNH.A,Q05193,DNM1,0.7546296296296297
3SNI.A,Q9Y233,PDE10A,0.4120667522464698
3SNI.B,Q9Y233,PDE10A,0.39537869062901154
3SNL.A,Q9Y233,PDE10A,0.4120667522464698
3SNL.B,Q9Y233,PDE10A,0.39537869062901154
3SO3.A,Q9Y5Y6,ST14,0.2807017543859649
3SO6.Q,P01130,LDLR,0.015116279069767442
3SO8.A,Q9H9E1,ANKRA2,0.5175718849840255
3SOA.A,Q9UQM7,CAMK2A,0.9121338912133891
3SOB.B,O75581,LRP6,0.18908865468071917
3SOC.A,P27037,ACVR2A,0.5769980506822612
3SOC.B,P27037,ACVR2A,0.5730994152046783
3SOE.A,Q5TCQ9,MAGI3,0.056043214044564485
3SOG.A,P49418,AMPH,0.28345323741007195
3SOM.A,Q9Y4U1,MMACHC,0.8049645390070922
3SOM.B,Q9Y4U1,MMACHC,0.8085106382978723
3SOM.C,Q9Y4U1,MMACHC,0.8085106382978723
3SOM.D,Q9Y4U1,MMACHC,0.8120567375886525
3SOM.E,Q9Y4U1,MMACHC,0.8156028368794326
3SOM.F,Q9Y4U1,MMACHC,0.8085106382978723
3SOM.G,Q9Y4U1,MMACHC,0.8085106382978723
3SOM.H,Q9Y4U1,MMACHC,0.8049645390070922
3SOM.I,Q9Y4U1,MMACHC,0.8085106382978723
3SOM.J,Q9Y4U1,MMACHC,0.8049645390070922
3SOM.K,Q9Y4U1,MMACHC,0.8049645390070922
3SOM.L,Q9Y4U1,MMACHC,0.8191489361702128
3SOM.M,Q9Y4U1,MMACHC,0.8191489361702128
3SOM.N,Q9Y4U1,MMACHC,0.8226950354609929
3SOM.O,Q9Y4U1,MMACHC,0.8085106382978723
3SOM.P,Q9Y4U1,MMACHC,0.8156028368794326
3SOO.A,Q5T7N2,L1TD1,0.09942196531791908
3SOO.B,Q5T7N2,L1TD1,0.09942196531791908
3SOO.C,Q5T7N2,L1TD1,0.09942196531791908
3SOP.A,Q9UH03,SEPTIN3,0.6927374301675977
3SOP.B,Q9UH03,SEPTIN3,0.7039106145251397
3SOQ.A,O75581,LRP6,0.18908865468071917
3SOQ.Z,O94907,DKK1,0.02631578947368421
3SOR.A,P03951,F11,0.3776
3SOS.A,P03951,F11,0.3776
3SOU.A,Q96T88,UHRF1,0.08575031525851198
3SOU.B,Q96T88,UHRF1,0.08701134930643127
3SOU.D,P68431,HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,0.058823529411764705
3SOU.E,P68431,HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,0.058823529411764705
3SOV.A,O75581,LRP6,0.18970861748295104
3SOV.Z,Q9BQB4,SOST,0.03286384976525822
3SOW.A,Q96T88,UHRF1,0.08448928121059268
3SOW.B,Q96T88,UHRF1,0.08196721311475409
3SOW.C,P68431,HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,0.04411764705882353
3SOW.D,P68431,HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,0.04411764705882353
3SOX.A,Q96T88,UHRF1,0.08196721311475409
3SOX.B,Q96T88,UHRF1,0.08196721311475409
3SP5.A,P31947,SFN,0.9314516129032258
3SP5.P,Q9NPC2,KCNK9,0.016042780748663103
3SP6.A,Q07869,PPARA,0.5769230769230769
3SP6.B,Q86YN6,PPARGC1B,0.010752688172043012
3SP7.A,Q07817,BCL2L1,0.630901287553648
3SP8.A,P14210,HGF,0.3489010989010989
3SP8.B,P14210,HGF,0.35027472527472525
3SP9.A,Q03181,PPARD,0.6099773242630385
3SP9.B,Q03181,PPARD,0.6054421768707483
3SPA.A,O00411,POLRMT,0.7650406504065039
3SPF.A,Q07817,BCL2L1,0.6051502145922747
3SPR.A,P31947,SFN,0.9314516129032258
3SPR.P,Q9NPC2,KCNK9,0.016042780748663103
3SPV.A,P30460,HLA-B,0.7624309392265194
3SPV.B,P61769,B2M,0.8319327731092437
3SQD.A,Q6ZW49,PAXIP1,0.19644527595884004
3SQD.B,Q6ZW49,PAXIP1,0.19176800748362957
3SQD.C,P16104,H2AFX,0.06993006993006994
3SQD.D,P16104,H2AFX,0.027972027972027972
3SQE.E,P00734,F2,0.4646302250803859
3SQH.E,P00734,F2,0.4565916398713826
3SQJ.A,P02768,ALB,0.9556650246305419
3SQJ.B,P02768,ALB,0.9556650246305419
3SQO.A,Q8NBP7,PCSK9,0.7095375722543353
3SQO.P,Q8NBP7,PCSK9,0.1329479768786127
3SQP.A,P00390,GSR,0.8831417624521073
3SQP.B,P00390,GSR,0.8831417624521073
3SQQ.A,P24941,CDK2,0.9664429530201342
3SQV.C,P68036,UBE2L3,0.9415584415584416
3SQV.D,P68036,UBE2L3,0.974025974025974
3SR2.A,Q13426,XRCC4,0.41369047619047616
3SR2.B,Q13426,XRCC4,0.4166666666666667
3SR2.C,Q9H9Q4,NHEJ1,0.7290969899665551
3SR2.D,Q9H9Q4,NHEJ1,0.7290969899665551
3SR2.E,Q13426,XRCC4,0.4166666666666667
3SR2.F,Q13426,XRCC4,0.4166666666666667
3SR2.G,Q9H9Q4,NHEJ1,0.725752508361204
3SR2.H,Q9H9Q4,NHEJ1,0.7290969899665551
3SR4.A,Q8TEK3,DOT1L,0.21340273259596618
3SRD.A,P14618,PKM,0.9698681732580038
3SRD.B,P14618,PKM,0.9642184557438794
3SRD.C,P14618,PKM,0.967984934086629
3SRD.D,P14618,PKM,0.9698681732580038
3SRF.A,P14618,PKM,0.9736346516007534
3SRF.B,P14618,PKM,0.9736346516007534
3SRF.C,P14618,PKM,0.9736346516007534
3SRF.D,P14618,PKM,0.9698681732580038
3SRF.E,P14618,PKM,0.967984934086629
3SRF.F,P14618,PKM,0.9717514124293786
3SRF.G,P14618,PKM,0.9661016949152542
3SRF.H,P14618,PKM,0.9774011299435028
3SRH.A,P14618,PKM,0.975517890772128
3SRH.B,P14618,PKM,0.975517890772128
3SRH.C,P14618,PKM,0.975517890772128
3SRH.D,P14618,PKM,0.975517890772128
3SRV.A,P43405,SYK,0.4141732283464567
3SRV.B,P43405,SYK,0.4141732283464567
3SSG.A,P02766,TTR,0.7891156462585034
3SSU.A,P08670,VIM,0.09871244635193133
3SSU.B,P08670,VIM,0.08369098712446352
3STK.A,P07148,FABP1,0.9921259842519685
3STM.X,P07148,FABP1,0.9921259842519685
3STN.A,P07148,FABP1,0.9921259842519685
3SU8.A,P63000,RAC1,0.921875
3SU8.X,O43157,PLXNB1,0.25245901639344265
3SUA.A,P63000,RAC1,0.921875
3SUA.B,P63000,RAC1,0.921875
3SUA.C,P63000,RAC1,0.921875
3SUA.D,O43157,PLXNB1,0.23559718969555038
3SUA.E,O43157,PLXNB1,0.2365339578454333
3SUA.F,O43157,PLXNB1,0.23700234192037473
3SUI.A,P0DP25,CALM3,0.9798657718120806
3SV1.D,P05067,APP,0.01818181818181818
3SV1.E,P05067,APP,0.014285714285714285
3SV1.F,P05067,APP,0.003896103896103896
3SV2.H,P00734,F2,0.4035369774919614
3SV2.L,P00734,F2,0.04501607717041801
3SVA.A,P01034,CST3,0.7602739726027398
3SVF.A,O60885,BRD4,0.09177679882525698
3SVG.A,O60885,BRD4,0.09177679882525698
3SVH.A,Q92793,CREBBP,0.04791154791154791
3SVH.B,Q92793,CREBBP,0.04791154791154791
3SVM.A,Q99549,MPHOSPH8,0.06976744186046512
3SVM.P,Q9Y6K1,DNMT3A,0.01206140350877193
3SW0.X,P08603,CFH,0.1502843216896832
3SW2.A,P00742,F10,0.11475409836065574
3SW2.B,P00742,F10,0.4774590163934426
3SW4.A,P24941,CDK2,0.9395973154362416
3SW7.A,P24941,CDK2,0.9328859060402684
3SW9.A,Q9H9B1,EHMT1,0.20107858243451462
3SW9.B,Q9H9B1,EHMT1,0.20107858243451462
3SWB.A,P63316,TNNC1,0.5341614906832298
3SWC.A,Q9H9B1,EHMT1,0.20107858243451462
3SWC.B,Q9H9B1,EHMT1,0.20107858243451462
3SWK.A,P08670,VIM,0.18454935622317598
3SWK.B,P08670,VIM,0.18240343347639484
3SWL.A,O00299,CLIC1,0.9626556016597511
3SWR.A,P26358,DNMT1,0.5971534653465347
3SWV.A,Q9Y6D5,ARFGEF2,0.10532212885154062
3SWW.A,P27487,DPP4,0.9490861618798956
3SWW.B,P27487,DPP4,0.9490861618798956
3SWY.A,Q16281,CNGA3,0.06340057636887608
3SWY.B,Q16281,CNGA3,0.06340057636887608
3SWY.C,Q16281,CNGA3,0.06340057636887608
3SWZ.A,P05093,CYP17A1,0.9271653543307087
3SWZ.B,P05093,CYP17A1,0.9153543307086613
3SWZ.C,P05093,CYP17A1,0.9251968503937007
3SWZ.D,P05093,CYP17A1,0.9173228346456692
3SX0.A,Q8TEK3,DOT1L,0.21080026024723486
3SX3.A,P16442,ABO,0.8163841807909604
3SX4.A,P27487,DPP4,0.9490861618798956
3SX4.B,P27487,DPP4,0.9490861618798956
3SX5.A,P16442,ABO,0.8022598870056497
3SX7.A,P16442,ABO,0.7994350282485876
3SX8.A,P16442,ABO,0.768361581920904
3SXA.A,P16442,ABO,0.8163841807909604
3SXB.A,P16442,ABO,0.771186440677966
3SXC.A,P16442,ABO,0.771186440677966
3SXD.A,P16442,ABO,0.7627118644067796
3SXE.A,P16442,ABO,0.8220338983050848
3SXG.A,P16442,ABO,0.8163841807909604
3SXR.A,P51813,BMX,0.3807407407407407
3SXR.B,P51813,BMX,0.37777777777777777
3SXS.A,P51813,BMX,0.38666666666666666
3SY2.C,P68036,UBE2L3,1.0
3SY2.D,P68036,UBE2L3,1.0
3SYX.A,Q7Z699,SPRED1,0.25900900900900903
3SZ1.A,P37231,PPARG,0.5108910891089109
3SZ1.B,P37231,PPARG,0.5108910891089109
3SZ9.A,P05091,ALDH2,0.9555125725338491
3SZ9.B,P05091,ALDH2,0.9555125725338491
3SZ9.C,P05091,ALDH2,0.9574468085106383
3SZ9.D,P05091,ALDH2,0.9555125725338491
3SZ9.E,P05091,ALDH2,0.9555125725338491
3SZ9.F,P05091,ALDH2,0.9555125725338491
3SZ9.G,P05091,ALDH2,0.9555125725338491
3SZ9.H,P05091,ALDH2,0.9555125725338491
3SZA.A,P30838,ALDH3A1,0.9867549668874173
3SZA.B,P30838,ALDH3A1,0.9977924944812362
3SZB.A,P30838,ALDH3A1,0.9867549668874173
3SZB.B,P30838,ALDH3A1,0.9977924944812362
3SZK.A,P69905,HBA1; HBA2,0.9859154929577465
3SZK.B,P68871,HBB,0.9659863945578231
